Instance,OrderNo,ParentOrderNo,RootParentOrderNo,CreateDate,DeleteDate,AccID,AccCode,BuySell,Side,OrderSide,SecID,SecCode,Exchange,Destination,Quantity,PriceMultiplier,Price,Value,ValueMultiplier,DoneVolume,DoneValue,Currency,OrderType,PriceInstruction,TimeInForce,Lifetime,ClientOrderID,SecondaryClientOrderID,DestOrderNo,ExtDestOrderNo,DestUserID,OrderGiver,OrderTakerUserCode,IntermediaryID,OriginOfOrder,OrderCapacity,DirectedWholesale,ExecutionVenue,ExecutionInstructionsRaw
BURGERKING,72372207,63005879,503714510,2024-02-01 17:51:18.178435687,2024-02-01 14:59:35.437487497,109,UNKNOWN,B,1,Long Sell,1069321575,SIG,ASX,CXA,11279,0.01,16.863561148575364,1215881.8094237428,0.01,9800,851006,AUD,2,Limit,4,Fill And Kill,0.6363264347721166,0.4941461227125481,7016208686548370702,27Y19YXOGV80,2142,robtest,admin@ROBBOTEST,71806.80435359648,34976,Principal,N,0.020885303651923093,"IADW(N), IOCA(Agency), IAOR(39)"
BURGERKING,72373804,42979233,674377727,2024-02-01 15:25:20.026005201,2024-02-01 19:22:12.968193638,5,ROBBO,B,4,Short Sell,1270207463,NXT,ASX,ASX,8757,0.01,16.315654779943234,515029.3315811557,0.01,11362,762151,AUD,4,Limit,16,End of Day,0.34116124915163215,0.051067180172205684,5294765760801602824,27Y19YXOG7UE,5596,robbotest,admin@IRETEST,74588.80885550512,TESTINGACC,Agency,N,0.5811373924427604,"IADW(N), IOCA(Agency), IAOR(34976)"
BURGERKING,72375892,40216528,219282290,2024-02-01 16:38:38.717343468,2024-02-01 13:20:10.760552110,51,NOEL,B,4,Buy,728778326,IRE,ASX,ASX,14768,0.01,20.550504062205604,936520.721464349,0.01,9494,92377,AUD,2,Limit,28,Good Till Cancel,0.504194573210704,0.9318701860158607,1838407985132869924,17Y19YXOGMFW,690,robbotest,admin@ROBBOTEST,79560.46931450877,39,Principal,N,0.8372651967034781,"IADW(N), IOCA(Agency), IAOR(HK)"
BURGERKING,72373270,42709981,139236545,2024-02-01 13:42:50.684936987,2024-02-01 16:55:03.898379675,74,ROBBO,B,4,Long Sell,592925716,PEN,AXW,ASX,9076,0.01,81.95746046319911,49734.180543529015,0.01,13229,1153699,AUD,4,Limit,52,End of Day,0.44149588909397997,0.9100100348279564,4572535472310554486,17Y19YXOID3O,322,robtest,admin@IRETEST,118829.2898472468,ROBTESTING,Principal,N,0.4919293447092795,"IADW(N), IOCA(Agency), IAOR(HK)"
BURGERKING,72374528,62606003,684942730,2024-02-01 14:45:36.788557711,2024-02-01 15:41:56.322464492,32,UNKNOWN,S,3,Buy,169007420,SIG,AXW,ASX,8783,0.01,98.54317266348878,191677.56207576647,0.01,12193,1033496,AUD,3,Limit,16,Good Till Cancel,0.042673877020520945,0.2879039946928915,2586494707582977756,6C824B04:0001A319,5026,robtest,admin@ROBBOTEST,47021.125594529476,34976,Principal,N,0.15681852176672229,"IOCA(Principal), IADW(N)"
BURGERKING,72374422,46116120,228174476,2024-02-01 15:15:16.860972194,2024-02-01 15:30:15.388677735,98,ROBBO,B,1,Buy,1058269548,BHP,ASX,CXA,7518,0.01,7.3318836138800645,1277674.1414361214,0.01,15374,906174,AUD,3,Limit,3,Good Till Cancel,0.2693793290720028,0.0813830944462961,2927837640881637151,27Y19YXOG7UE,1282,robtest,admin@ROBBOTEST,108686.44937176706,ROBTESTING,Principal,N,0.05373062693428743,"IADW(N), IOCA(Agency), IAOR(NOEL), IAIN(54321)"
BURGERKING,72374399,12167027,575501870,2024-02-01 13:12:06.863372674,2024-02-01 12:09:11.239847969,25,ROBBO,S,4,Long Sell,80191515,CBA,ASX,CXA,13385,0.01,1.4459815501929658,502371.46825284295,0.01,1223,312774,AUD,2,Market On Close,45,Good Till Cancel,0.4954958248531298,0.7243892197377565,1353661760001206399,27Y19YXOG7UD,4301,robtest,admin@IRETEST,32832.7116925615,NOEL,Agency,N,0.6574945570675716,"IADW(N), IOCA(Agency), IAOR(NOEL), IAIN(54321)"
BURGERKING,72375839,14954876,400200528,2024-02-01 13:38:45.495899179,2024-02-01 11:43:00.878575715,194,NOEL,S,3,Short Sell,767661553,IRE,AXW,ASX,3644,0.01,27.81743299645837,917078.4425664237,0.01,6596,546982,AUD,3,Market On Close,60,Fill And Kill,0.6468510314166511,0.3642707850761474,2679342957710995161,17Y19YXOID1C,1450,robtest,admin@ROBBOTEST,104632.13840251621,HK,Agency,N,0.38783141738177707,"IADW(N), IOCA(Agency), IAOR(39)"
BURGERKING,72370346,38287152,344431502,2024-02-01 16:18:22.579715943,2024-02-01 15:52:36.598519703,116,ZM,B,2,Short Sell,392257828,CBA,AXW,CXA,14561,0.01,30.081134754831584,525323.8733639194,0.01,13632,1288271,AUD,2,Market On Close,44,Good Till Cancel,0.22892202113236215,0.5546148709324192,2901973183206774732,27Y19YXOHP53,3238,robtest,admin@IRETEST,66313.04370672695,ROBTESTING,Principal,N,0.652642415831293,"IADW(N), IOCA(Agency), IAOR(NOEL), IAIN(54321)"
BURGERKING,72373138,2696257,363098204,2024-02-01 12:11:42.969393878,2024-02-01 16:14:44.328865773,158,ZM,S,3,Buy,1145632603,PEN,AXW,CXA,7445,0.01,30.309369890343955,151298.14654123757,0.01,7091,30200,AUD,2,Market On Close,24,Fill And Kill,0.19929792651988054,0.1677203833964992,3364683142098082425,6C824B04:0001A319,1890,robtest,admin@IRETEST,43916.624262754995,TESTINGACC,Principal,N,0.9397211048903067,"IADW(N), IOCA(Agency), IAOR(NOEL), IAIN(54321)"
BURGERKING,72374109,57046107,507602151,2024-02-01 13:48:43.757151430,2024-02-01 15:51:15.721544308,59,NOEL,B,4,Buy,647297325,CBA,ASX,ASX,4828,0.01,89.53840058910923,1012731.590004937,0.01,6811,872594,AUD,3,Market On Close,0,Good Till Time,0.5587693375399858,0.7921982679137828,462019097222143994,27Y19YXOG7UC,2448,robtest,admin@ROBBOTEST,51021.4930945122,34976,Agency,N,0.17576052103142425,"IAOR(ROBTESTING), IOCA(Agency), IADW(N), IAIN(123456)"
BURGERKING,72373305,30265214,279533019,2024-02-01 17:37:53.958391678,2024-02-01 15:49:00.926585317,148,ZM,B,2,Long Sell,243023838,SIG,ASX,ASX,7484,0.01,42.013033197421336,1150777.6149515375,0.01,4817,36631,AUD,4,Market On Close,8,Fill And Kill,0.4927108623002501,0.33401426625629516,4824114316161727832,27Y19YXOGV80,2224,robbotest,admin@ROBBOTEST,122841.09995116848,HK,Principal,N,0.7353030808657631,"IADW(N), IOCA(Agency), IAOR(34976)"
BURGERKING,72374846,50863548,616037759,2024-02-01 17:34:52.518503700,2024-02-01 20:36:00.982596519,4,ZM,S,3,Buy,874900139,JBH,AXW,ASX,9858,0.01,10.686612275330953,705894.9138421741,0.01,15923,29935,AUD,4,Market On Close,57,Fill Or Kill,0.5127339092546569,0.010435500581265744,7002251867324614752,6C824B04:0001A2B9,2883,robbotest,admin@ROBBOTEST,60418.86374963463,34976,Agency,N,0.4632616881237275,"IOCA(Principal), IADW(N)"
BURGERKING,72372776,13514770,263816348,2024-02-01 13:39:19.822364472,2024-02-01 17:57:44.677735547,90,NOEL,B,4,Long Sell,222019970,NXT,AXW,CXA,8803,0.01,13.998824734615152,282379.53684253886,0.01,4730,445173,AUD,4,Limit,52,End of Day,0.7677776450334768,0.44842077526751334,2659818306794920134,27Y19YXOG7UA,2909,robtest,admin@IRETEST,92929.96629280511,HK,Agency,N,0.4787736406076014,"IAOR(TESTINGACC), IOCA(Agency), IADW(N)"
BURGERKING,72370608,43745168,573471931,2024-02-01 18:13:56.525705141,2024-02-01 18:13:08.023204640,197,NOEL,B,2,Buy,848284465,SIG,AXW,CXA,1139,0.01,22.70382566451704,603140.256779801,0.01,4668,888419,AUD,2,Limit,35,Good Till Time,0.02386152355475879,0.35824666004482075,2998781227854161402,6C824B04:0001A319,677,robtest,admin@IRETEST,17489.752068324826,NOEL,Agency,N,0.8290204422502445,"IAOR(TESTINGACC), IOCA(Principal), IADW(N)"
BURGERKING,72371864,1397068,247883442,2024-02-01 16:48:56.593718743,2024-02-01 15:12:23.768753750,96,NOEL,S,2,Long Sell,1133442229,BHP,ASX,ASX,13683,0.01,65.14551858546406,886855.0357186496,0.01,14442,20226,AUD,4,Market On Close,36,End of Day,0.6228997162772426,0.3974669412770113,4689082816972539161,17Y19YXOID1C,1015,robtest,admin@IRETEST,87361.99550175779,ROBTESTING,Principal,N,0.9315800058683055,"IADW(N), IOCA(Agency), IAOR(NOEL), IAIN(54321)"
BURGERKING,72372786,59033440,624777625,2024-02-01 11:37:57.707941588,2024-02-01 19:13:13.788357671,138,ZM,S,3,Buy,303718475,CBA,ASX,ASX,10748,0.01,102.11676911288879,221213.18122468377,0.01,6566,59376,AUD,2,Market On Close,31,Fill And Kill,0.9180394624637304,0.269863591976921,5579800349296804044,27Y19YXOG7UE,4478,robtest,admin@IRETEST,81832.68153699278,ROBTESTING,Agency,N,0.5215422772053846,"IADW(N), IOCA(Agency), IAOR(34976)"
BURGERKING,72370773,9715408,215088252,2024-02-01 13:28:47.234646929,2024-02-01 14:34:52.692938587,50,ROBBO,B,2,Long Sell,543092246,CBA,ASX,CXA,14007,0.01,107.09002392893161,593121.8972540938,0.01,10817,54357,AUD,4,Limit,21,Good Till Cancel,0.7651141917693344,0.4171202625640855,4145834546307842393,17Y19YXOGMGT,73,robbotest,admin@ROBBOTEST,100602.85587384035,TESTINGACC,Principal,N,0.061637733208883105,"IOAR(NOEL), IOCA(Agency), IAIN(12345)"
BURGERKING,72370531,34816465,639177174,2024-02-01 13:39:54.148829765,2024-02-01 17:30:33.658731746,116,ROBBO,B,3,Short Sell,20272517,PEN,AXW,ASX,1500,0.01,7.035459459340547,384431.05715172953,0.01,6539,656278,AUD,3,Limit,48,Fill And Kill,0.593800454908143,0.125139777015006,5115637729977858913,17Y19YXOIR97,1897,robbotest,admin@ROBBOTEST,30654.639449400183,NOEL,Agency,N,0.304201878732424,"IAOR(ROBTESTING), IOCA(Agency), IADW(N), IAIN(123456)"
BURGERKING,72371567,11353283,715830556,2024-02-01 12:40:04.581316263,2024-02-01 16:28:19.838367673,53,ZM,S,3,Buy,135333859,IRE,AXW,CXA,14552,0.01,55.90944608732421,1284049.433051026,0.01,4067,14918,AUD,3,Limit,12,Fill And Kill,0.5647843168263712,0.544234881887397,6066175079493157309,17Y19YXOGMFW,1564,robtest,admin@IRETEST,29570.78264895421,34976,Agency,N,0.2932652620023143,"IAOR(TESTINGACC), IOCA(Agency), IADW(N)"
BURGERKING,72374832,57474418,303422270,2024-02-01 14:11:36.815763152,2024-02-01 20:25:47.665533106,33,ROBBO,S,3,Short Sell,1291258679,CBA,AXW,CXA,11707,0.01,43.19104579795239,798735.6446214792,0.01,5285,652537,AUD,2,Market On Close,24,Fill And Kill,0.6069752581038704,0.757989273493482,1034488056667094962,6C824B04:0001A319,4842,robtest,admin@ROBBOTEST,108201.22143755625,ROBTESTING,Agency,N,0.49110877770278705,"IAOR(TESTINGACC), IOCA(Agency), IADW(N)"
BURGERKING,72375530,50251542,487458703,2024-02-01 17:24:00.315663132,2024-02-01 16:14:03.890378075,30,ROBBO,S,2,Short Sell,966120162,JBH,ASX,CXA,505,0.01,64.09074347879977,1003787.73114897,0.01,1604,937185,AUD,4,Limit,40,End of Day,0.1936612394475481,0.8161665828441208,2969716918503003734,27Y19YXOG7UE,254,robbotest,admin@IRETEST,92712.55759475332,HK,Agency,N,0.08405230931789398,"IOCA(Principal), IADW(N)"
BURGERKING,72369969,1910429,631915159,2024-02-01 15:15:46.283656731,2024-02-01 14:13:32.140828165,118,ROBBO,S,1,Buy,150376226,PEN,ASX,ASX,6586,0.01,90.604630204218,151772.85818226315,0.01,3922,337991,AUD,2,Limit,56,Good Till Cancel,0.6048914852390291,0.8978489995094021,497995763620020729,17Y19YXOID1C,2331,robtest,admin@IRETEST,72178.62246312664,TESTINGACC,Principal,N,0.1996132487099853,"IAOR(TESTINGACC), IOCA(Principal), IADW(N)"
BURGERKING,72372890,14758471,141495249,2024-02-01 17:45:44.721344268,2024-02-01 19:24:14.283656731,88,ZM,S,1,Long Sell,600781830,ACDC,AXW,ASX,2812,0.01,21.10999395308099,1130701.7616603426,0.01,13265,625385,AUD,3,Limit,60,Fill Or Kill,0.43788201780477853,0.06445151868276255,3065691230057965248,6C824B04:0001A2B9,5406,robtest,admin@IRETEST,70900.2510277903,ROBTESTING,Principal,N,0.7601097784402492,"IADW(N), IOCA(Agency), IAOR(34976)"
BURGERKING,72371717,28431256,191032786,2024-02-01 15:44:47.125825165,2024-02-01 12:29:51.353470694,119,NOEL,B,1,Long Sell,53747476,PEN,AXW,CXA,8202,0.01,99.38170329913639,203276.49461770375,0.01,12824,931208,AUD,2,Market On Close,0,End of Day,0.6144570402599491,0.18011150808951026,5426951369066205609,27Y19YXOG7UF,2193,robtest,admin@IRETEST,55653.196764756474,NOEL,Principal,N,0.737779851399995,"IADW(N), IOCA(Agency), IAOR(34976)"
BURGERKING,72371669,26166522,633876607,2024-02-01 15:23:07.623924784,2024-02-01 19:46:15.274254850,51,NOEL,B,3,Short Sell,30248790,CBA,AXW,CXA,1105,0.01,97.52913435332643,1069656.478031008,0.01,15560,1013145,AUD,2,Limit,44,Fill Or Kill,0.8567858738983272,0.7301864277605753,5686005493894458680,17Y19YXOGMGT,1028,robtest,admin@ROBBOTEST,81615.85725982563,39,Agency,N,0.9116083928973153,"IADW(N), IOCA(Agency), IAOR(34976)"
BURGERKING,72375414,67796227,722708614,2024-02-01 17:52:12.120024004,2024-02-01 14:44:32.311262252,83,ZM,B,2,Buy,173335757,IRE,ASX,CXA,10288,0.01,64.48713610498172,1327891.8076930987,0.01,5127,303851,AUD,4,Limit,19,Good Till Time,0.7984893926390396,0.28098389820862446,1682762899921553371,6C824B04:0001A2B9,851,robtest,admin@ROBBOTEST,119341.39394664008,NOEL,Agency,N,0.3682587823000256,"IAOR(ROBTESTING), IOCA(Agency), IADW(N), IAIN(123456)"
BURGERKING,72374297,44505235,417798077,2024-02-01 16:28:40.456091218,2024-02-01 15:50:48.762552510,68,NOEL,S,3,Short Sell,374544145,JBH,AXW,ASX,98,0.01,70.98028947145797,1195077.255342721,0.01,15921,176218,AUD,4,Limit,16,Fill Or Kill,0.48443112864859705,0.9044430413420341,4851533121433920531,27Y19YXOGV80,1008,robtest,admin@IRETEST,114465.31801222888,39,Agency,N,0.6948147694087785,"IOCA(Principal), IADW(N)"
BURGERKING,72375174,7947491,308434313,2024-02-01 15:27:42.235647129,2024-02-01 16:08:47.122224444,181,ZM,S,2,Short Sell,819108163,JBH,ASX,CXA,4128,0.01,7.319439163953353,237326.58241541762,0.01,8475,1182155,AUD,3,Limit,22,End of Day,0.3662659709666559,0.8175601949404446,7174157206802894779,17Y19YXOGMGI,4858,robtest,admin@IRETEST,115111.216006174,TESTINGACC,Agency,N,0.26871093494260445,"IADW(N), IOCA(Agency), IAOR(NOEL), IAIN(54321)"
BURGERKING,72371146,21573168,198684912,2024-02-01 15:45:01.837167433,2024-02-01 19:52:25.960392078,60,ZM,B,3,Short Sell,423413916,ACDC,AXW,ASX,15794,0.01,111.8427136919692,290265.30631091597,0.01,2581,946253,AUD,3,Limit,61,Good Till Cancel,0.16996590476465634,0.37091276856940814,4070315582131945614,27Y19YXOG7UD,2322,robbotest,admin@IRETEST,79000.17495462058,34976,Agency,N,0.85506782576961,"IOCA(Principal), IADW(N)"
BURGERKING,72375129,17119088,121488047,2024-02-01 17:38:38.092418483,2024-02-01 12:13:34.090018003,57,UNKNOWN,S,4,Buy,63873687,CBA,AXW,ASX,4976,0.01,74.33119514017886,847086.8151928385,0.01,11702,1148654,AUD,4,Limit,16,End of Day,0.4549712371739515,0.21649571678147794,5151393167399824562,17Y19YXOGMGU,3928,robtest,admin@ROBBOTEST,19255.188283029067,HK,Principal,N,0.10469163471371301,"IADW(N), IOCA(Agency), IAOR(34976)"
BURGERKING,72375328,6580799,247618838,2024-02-01 15:00:34.180436087,2024-02-01 11:49:45.263452690,164,NOEL,B,4,Buy,1229789207,IRE,ASX,CXA,15883,0.01,96.94420185023097,40566.917807245925,0.01,10572,292486,AUD,3,Market On Close,9,End of Day,0.12618191580862514,0.6635134839984721,2590555150462826644,27Y19YXOG7UF,5227,robtest,admin@ROBBOTEST,42411.79138143466,TESTINGACC,Principal,N,0.9230326740991994,"IADW(N), IOCA(Agency), IAOR(39)"
BURGERKING,72369893,69646877,577633475,2024-02-01 12:59:12.066013202,2024-02-01 13:14:53.992398479,104,UNKNOWN,B,4,Buy,602910777,CBA,ASX,CXA,4088,0.01,38.96562126392335,685754.4378648456,0.01,13046,1043100,AUD,4,Market On Close,4,End of Day,0.4721151850611147,0.5252650301803495,5245608854133486613,6C824B04:0001A319,4240,robbotest,admin@ROBBOTEST,70812.23291511033,HK,Principal,N,0.9434170309709715,"IADW(N), IOCA(Agency), IAOR(NOEL), IAIN(54321)"
BURGERKING,72375255,38792188,624760395,2024-02-01 15:42:10.204840968,2024-02-01 14:48:41.681936387,90,ZM,S,4,Short Sell,764150514,BHP,ASX,CXA,3029,0.01,77.68948877591122,1201824.8938137214,0.01,13664,769928,AUD,4,Market On Close,4,Good Till Cancel,0.6412972300608265,0.8945698582088645,3216760433512627997,17Y19YXOGMGT,5601,robtest,admin@IRETEST,43001.17760861444,ROBTESTING,Agency,N,0.78761710580525,"IADW(N), IOCA(Agency), IAOR(34976)"
BURGERKING,72375383,25055602,484634156,2024-02-01 17:20:29.453090618,2024-02-01 12:45:28.178435687,103,ZM,B,4,Buy,595298236,ACDC,ASX,ASX,6308,0.01,106.25294280250883,1129676.4874883285,0.01,11512,928275,AUD,2,Market On Close,31,Fill And Kill,0.9079286655074958,0.6830342151655121,1471135404997739147,17Y19YXOGMFW,949,robbotest,admin@IRETEST,69025.40230253394,34976,Principal,N,0.008261947453903296,"IADW(N), IOCA(Agency), IAOR(NOEL), IAIN(54321)"
BURGERKING,72371742,61910379,496416055,2024-02-01 12:01:34.900580116,2024-02-01 20:33:05.749149829,153,NOEL,S,4,Buy,1013810538,SIG,AXW,CXA,14501,0.01,112.40049845726418,1272029.7806744296,0.01,522,243131,AUD,2,Market On Close,36,Fill Or Kill,0.7444788382752073,0.0848577283336226,1853912977046753329,27Y19YXOG7UE,4858,robtest,admin@IRETEST,111598.57126842716,34976,Principal,N,0.08735171285710963,"IAOR(TESTINGACC), IOCA(Agency), IADW(N)"
BURGERKING,72375931,33546738,693846483,2024-02-01 16:20:49.693138627,2024-02-01 14:14:32.798559711,86,UNKNOWN,B,2,Buy,135933758,CBA,AXW,CXA,6173,0.01,61.04337755637579,1316780.9760051316,0.01,472,306412,AUD,4,Limit,16,Good Till Time,0.5403286833889429,0.17415774185263455,6463970462252276804,27Y19YXOHP53,3410,robbotest,admin@ROBBOTEST,121906.37192827309,39,Agency,N,0.038778783183328724,"IADW(N), IOCA(Agency), IAOR(34976)"
BURGERKING,72371503,66386565,260349240,2024-02-01 12:48:10.055611122,2024-02-01 18:52:26.934986997,46,ZM,B,1,Short Sell,715008162,PEN,AXW,ASX,3444,0.01,66.21652193017928,45472.043883867664,0.01,7799,1219638,AUD,2,Limit,33,Fill And Kill,0.15491984390666347,0.6723740148660955,2709267055016767742,17Y19YXOGMGU,4561,robbotest,admin@ROBBOTEST,100198.89986271644,HK,Principal,N,0.26726199092855885,"IADW(N), IOCA(Agency), IAOR(NOEL), IAIN(54321)"
BURGERKING,72375290,4681942,416117071,2024-02-01 16:44:46.500900180,2024-02-01 20:36:21.201840368,80,ROBBO,S,2,Short Sell,63808494,BHP,AXW,CXA,8842,0.01,3.151851871411887,512275.11545502953,0.01,15363,78746,AUD,4,Limit,60,Fill Or Kill,0.35958213619601287,0.24596197401446962,1406601397330306070,6C824B04:0001A2B9,1197,robbotest,admin@ROBBOTEST,85653.04752937677,TESTINGACC,Principal,N,0.49296971391224975,"IADW(N), IOCA(Agency), IAOR(39)"
BURGERKING,72373535,58973917,212439745,2024-02-01 15:25:54.352470494,2024-02-01 14:20:30.005201040,169,NOEL,B,1,Buy,598641653,CBA,AXW,CXA,12118,0.01,50.42340471706007,396186.2209639183,0.01,5324,415459,AUD,2,Limit,21,End of Day,0.6252833847793161,0.28442722230107875,6070397193058646108,17Y19YXOGMGI,2202,robbotest,admin@IRETEST,68066.16691997118,NOEL,Agency,N,0.1634176369630529,"IADW(N), IOCA(Agency), IAOR(NOEL), IAIN(54321)"
BURGERKING,72373689,25614793,670944779,2024-02-01 12:54:52.165633126,2024-02-01 18:47:50.605321064,178,ZM,B,1,Long Sell,1233007510,NXT,ASX,CXA,7119,0.01,56.82370405222033,75213.33637935852,0.01,1119,1180308,AUD,2,Market On Close,57,Fill Or Kill,0.40489356685754463,0.32745502814549143,430800428731410201,6C824B04:0001A2B9,2467,robtest,admin@IRETEST,35654.23514197784,34976,Principal,N,0.058249774496294315,"IAOR(TESTINGACC), IOCA(Agency), IADW(N)"
BURGERKING,72370415,27985721,689505875,2024-02-01 17:59:48.171634326,2024-02-01 12:51:59.083816763,136,UNKNOWN,S,1,Short Sell,239414072,PEN,AXW,CXA,11243,0.01,75.83813065597043,352479.6829690114,0.01,14395,157237,AUD,2,Limit,55,Fill And Kill,0.441316416698169,0.9846768037163587,4952318163062119266,17Y19YXOID3O,3727,robbotest,admin@ROBBOTEST,22483.451184774578,NOEL,Principal,N,0.04855177846359737,"IADW(N), IOCA(Agency), IAOR(NOEL), IAIN(54321)"
BURGERKING,72375550,52118378,680837277,2024-02-01 11:55:36.924584916,2024-02-01 18:16:36.955391078,27,UNKNOWN,S,3,Buy,145499758,CBA,AXW,ASX,1195,0.01,43.14626028219263,281447.25393719436,0.01,6722,520504,AUD,4,Limit,6,End of Day,0.20419374731237205,0.3397525793273619,4926208101781597842,27Y19YXOG7UE,4552,robtest,admin@ROBBOTEST,102891.15349604792,34976,Agency,N,0.5069709662308082,"IADW(N), IOCA(Agency), IAOR(HK)"
BURGERKING,72370778,57590901,701041576,2024-02-01 14:24:41.420684136,2024-02-01 14:20:43.484696939,17,ROBBO,S,1,Short Sell,564033517,SIG,AXW,ASX,5542,0.01,71.23881308665557,638458.7420731372,0.01,2838,273190,AUD,4,Limit,24,End of Day,0.13560511130052166,0.9775241520227045,7731319895791845239,17Y19YXOGMGU,4742,robtest,admin@ROBBOTEST,114023.29616663358,34976,Agency,N,0.4360153490563119,"IAOR(TESTINGACC), IOCA(Principal), IADW(N)"
BURGERKING,72372367,33956927,409348450,2024-02-01 16:18:27.483496699,2024-02-01 17:32:21.494698939,198,UNKNOWN,B,3,Buy,567620245,BHP,AXW,CXA,4659,0.01,80.78532527178236,315610.0761770578,0.01,13788,1064767,AUD,3,Limit,0,End of Day,0.7825626859873762,0.4869870217561485,6347683453048178902,17Y19YXOGMGU,117,robbotest,admin@ROBBOTEST,28997.999295983052,39,Principal,N,0.9890726724871478,"IADW(N), IOCA(Agency), IAOR(39)"
BURGERKING,72373148,7788744,90301185,2024-02-01 17:09:07.827565513,2024-02-01 20:44:26.463692738,58,ZM,B,3,Short Sell,579454433,BHP,AXW,CXA,5377,0.01,80.46186150585396,1069286.9220554342,0.01,3889,690281,AUD,3,Limit,10,Good Till Time,0.5565245375929498,0.4592446814114315,4959272120251934891,27Y19YXOGV56,1053,robbotest,admin@IRETEST,28279.46043708625,ROBTESTING,Agency,N,0.5219930909631635,"IAOR(TESTINGACC), IOCA(Principal), IADW(N)"
BURGERKING,72371398,47022503,149016235,2024-02-01 12:42:56.213642728,2024-02-01 17:38:18.701340268,182,UNKNOWN,S,2,Long Sell,247298488,JBH,ASX,ASX,11993,0.01,4.448725022519987,318886.6849068071,0.01,6806,371998,AUD,2,Market On Close,33,Good Till Time,0.13161581516283105,0.44519289920930083,7092808210228632283,17Y19YXOIR97,1061,robtest,admin@ROBBOTEST,70331.21739056977,39,Principal,N,0.3867202328864031,"IAOR(ROBTESTING), IOCA(Agency), IADW(N), IAIN(123456)"
BURGERKING,72369864,52954458,111518998,2024-02-01 13:34:20.691738347,2024-02-01 18:50:39.099019803,88,UNKNOWN,S,1,Long Sell,791998406,SIG,AXW,CXA,8305,0.01,54.21565336902524,436433.1847463838,0.01,12645,127138,AUD,2,Market On Close,27,Fill Or Kill,0.43327208063834965,0.18147994612130958,1913968487129954013,17Y19YXOID3O,386,robtest,admin@IRETEST,43594.02295195205,ROBTESTING,Agency,N,0.6934164019525653,"IAOR(TESTINGACC), IOCA(Agency), IADW(N)"
BURGERKING,72373929,68957304,371109648,2024-02-01 14:49:56.688937787,2024-02-01 19:17:36.638527705,76,ZM,S,3,Long Sell,396321586,PEN,AXW,CXA,15316,0.01,29.596337713704447,971942.1640852687,0.01,10748,107164,AUD,3,Market On Close,57,Fill Or Kill,0.5355152695125196,0.17508046793329746,2984688307293536463,27Y19YXOG7UE,3394,robbotest,admin@IRETEST,33124.272370153354,NOEL,Agency,N,0.8778029553646995,"IADW(N), IOCA(Agency), IAOR(34976)"
BURGERKING,72371434,35361435,626367779,2024-02-01 16:13:03.833966793,2024-02-01 20:13:53.252250450,89,ROBBO,S,1,Short Sell,513650568,JBH,ASX,ASX,14178,0.01,34.12622659223011,1056955.5271670024,0.01,14537,1324256,AUD,4,Market On Close,42,Fill Or Kill,0.6872292534349659,0.7587279394534373,1116187107998935182,27Y19YXOGV80,1951,robbotest,admin@ROBBOTEST,113749.34725412626,ROBTESTING,Agency,N,0.8392720087023007,"IAOR(ROBTESTING), IOCA(Agency), IADW(N), IAIN(123456)"
BURGERKING,72374232,24761443,347258832,2024-02-01 14:22:04.499699939,2024-02-01 15:18:20.975395079,70,UNKNOWN,B,2,Short Sell,768235105,BHP,ASX,CXA,2633,0.01,93.12718184621407,690663.3696425734,0.01,14391,227689,AUD,2,Limit,4,Good Till Cancel,0.7637437695062747,0.6382582023453416,2943027065174105375,17Y19YXOID1C,852,robbotest,admin@IRETEST,104633.97628253317,TESTINGACC,Principal,N,0.5686704165363634,"IAOR(TESTINGACC), IOCA(Agency), IADW(N)"
BURGERKING,72374611,50062992,407784719,2024-02-01 14:04:49.801960392,2024-02-01 11:36:43.452690538,43,ROBBO,S,1,Short Sell,299529331,JBH,AXW,CXA,8823,0.01,49.2817574764797,1235143.2009577656,0.01,1511,254053,AUD,2,Market On Close,56,Good Till Cancel,0.7155755890649241,0.9615394982603903,5388097060542601601,27Y19YXOG7UE,687,robtest,admin@IRETEST,31085.89658336912,HK,Agency,N,0.4916596348567983,"IOCA(Principal), IADW(N)"
BURGERKING,72374043,28883593,199136591,2024-02-01 17:04:43.023404680,2024-02-01 18:07:24.296059211,183,NOEL,S,2,Buy,86403427,ACDC,ASX,ASX,1502,0.01,73.54450778361563,12611.062371763963,0.01,2172,591191,AUD,4,Market On Close,45,Good Till Cancel,0.4612345186549677,0.5635166294662874,431816224165850839,27Y19YXOG7UF,2736,robbotest,admin@ROBBOTEST,94098.59080762943,34976,Principal,N,0.18206850679946818,"IADW(N), IOCA(Agency), IAOR(34976)"
BURGERKING,72374713,70205757,462889288,2024-02-01 16:37:49.679535907,2024-02-01 20:37:21.859571914,156,NOEL,S,3,Short Sell,868307428,SIG,ASX,CXA,11473,0.01,109.50688478847077,50789.03467605884,0.01,5028,664681,AUD,3,Limit,12,Good Till Time,0.36168886273453715,0.4377643780159832,3161720831198495460,27Y19YXOHP53,2461,robtest,admin@IRETEST,24276.628897452098,NOEL,Agency,N,0.2662561357116108,"IOAR(NOEL), IOCA(Agency), IAIN(12345)"
